"symbol","ensembl_ID","User_ID","baseMean","DRS-RL_log2FC","DRS-RL_adjPval","Processed data:","search_label","AL0D_1_GLbulkRNAseq_sub","AL0D_2_GLbulkRNAseq_sub","AL0D_3_GLbulkRNAseq_sub","AL0D_5_GLbulkRNAseq_sub","AL0R_1_GLbulkRNAseq_sub","AL0R_2_GLbulkRNAseq_sub","AL0R_3_GLbulkRNAseq_sub","AL0R_4_GLbulkRNAseq_sub","AL40D_1_GLbulkRNAseq_sub","AL40D_2_GLbulkRNAseq_sub","AL40D_3_GLbulkRNAseq_sub","AL40D_5_GLbulkRNAseq_sub","AL40R_1_GLbulkRNAseq_sub","AL40R_2_GLbulkRNAseq_sub","AL40R_3_GLbulkRNAseq_sub","AL40R_4_GLbulkRNAseq_sub","W0D_1_GLbulkRNAseq_sub","W0D_2_GLbulkRNAseq_sub","W0D_3_GLbulkRNAseq_sub","W0D_4_GLbulkRNAseq_sub","W0R_1_GLbulkRNAseq_sub","W0R_2_GLbulkRNAseq_sub","W0R_3_GLbulkRNAseq_sub","W0R_5_GLbulkRNAseq_sub","W40D_1_GLbulkRNAseq_sub","W40D_2_GLbulkRNAseq_sub","W40D_4_GLbulkRNAseq_sub","W40D_5_GLbulkRNAseq_sub","W40R_2_GLbulkRNAseq_sub","W40R_4_GLbulkRNAseq_sub","W40R_5_GLbulkRNAseq_sub"
"BRA004117","BRA004117","BRA004117",0.0221627324061909,0.0640072011095048,NA,"","BRA004117",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.22867855517228,2,2,2,2
"BRA004129","BRA004129","BRA004129",0.0495752419941288,0.144884400887867,NA,"","BRA004129",2,2,2,2,2,2,2,2,2.46906087865869,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA004234","BRA004234","BRA004234",0.0655419990296917,-0.603171334898942,NA,"","BRA004234",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.59258906426581,2,2,2,2,2,2,2
"BRA004268","BRA004268","BRA004268",0.0701636469647183,0.152853758474009,NA,"","BRA004268",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.62645620500018,2,2,2,2,2,2,2,2,2,2,2,2
"BRA004388","BRA004388","BRA004388",0.0249553382260341,0.0872305272143723,NA,"","BRA004388",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA004565","BRA004565","BRA004565",0.0221627324061909,0.0640072011095048,NA,"","BRA004565",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.22867855517228,2,2,2,2
"BRA004928","BRA004928","BRA004928",0.0249553382260341,0.0872305272143723,NA,"","BRA004928",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA004943","BRA004943","BRA004943",0.0247647456038174,-0.598861722422016,NA,"","BRA004943",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA004952","BRA004952","BRA004952",0.061297953108847,0.152853758474009,NA,"","BRA004952",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.56077279471858,2,2,2,2,2,2,2,2,2,2,2
"BRA005069","BRA005069","BRA005069",0.0521137805679482,-0.694651054691877,NA,"","BRA005069",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.48942147225517,2
"BRA005340","BRA005340","BRA005340",0.0815915315608054,-0.603171334898942,NA,"","BRA005340",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.70693661119905,2,2,2,2,2,2,2,2
"BRA005642","BRA005642","BRA005642",0.0249553382260341,0.0872305272143723,NA,"","BRA005642",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA005655","BRA005655","BRA005655",0.0247647456038174,-0.598861722422016,NA,"","BRA005655",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA005722","BRA005722","BRA005722",0.0813314463246664,-0.603171334898942,NA,"","BRA005722",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.70515402272096,2,2,2,2,2,2,2,2,2
"BRA006030","BRA006030","BRA006030",0.0521137805679482,-0.694651054691877,NA,"","BRA006030",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.48942147225517,2
"BRA006129","BRA006129","BRA006129",0.0519672180871035,0.115559623839313,NA,"","BRA006129",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.48825373736847,2,2,2,2,2,2
"BRA006194","BRA006194","BRA006194",0.0584526280350919,0.144884400887867,NA,"","BRA006194",2,2,2,2,2,2,2,2,2,2,2.53904251442534,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA006363","BRA006363","BRA006363",0.0866757111549084,0.153354747942098,NA,"","BRA006363",2.74134769260503,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA006506","BRA006506","BRA006506",0.0521137805679482,-0.694651054691877,NA,"","BRA006506",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.48942147225517,2
"BRA006638","BRA006638","BRA006638",0.0866757111549084,0.153354747942098,NA,"","BRA006638",2.74134769260503,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA006651","BRA006651","BRA006651",0.0432936861102243,-0.569588719248721,NA,"","BRA006651",2,2,2,2,2,2,2,2.41740813537075,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA006803","BRA006803","BRA006803",0.0249553382260341,0.0872305272143723,NA,"","BRA006803",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA007665","BRA007665","BRA007665",0.0521137805679482,-0.694651054691877,NA,"","BRA007665",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.48942147225517,2
"BRA007666","BRA007666","BRA007666",0.109611085147294,-0.623411611953579,NA,"","BRA007666",2,2,2,2,2.88712430948756,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA007710","BRA007710","BRA007710",0.0815915315608054,-0.603171334898942,NA,"","BRA007710",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.70693661119905,2,2,2,2,2,2,2,2
"BRA007805","BRA007805","BRA007805",0.0584526280350919,0.144884400887867,NA,"","BRA007805",2,2,2,2,2,2,2,2,2,2,2.53904251442534,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA007887","BRA007887","BRA007887",0.0249553382260341,0.0872305272143723,NA,"","BRA007887",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA008103","BRA008103","BRA008103",0.126657414058119,-0.603171334898942,NA,"","BRA008103",2,2,2,2,2,2,2,2,2,2,2,2,2,2.98666210357859,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA008196","BRA008196","BRA008196",0.0598909778204241,-0.603171334898942,NA,"","BRA008196",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.55006836685214,2,2,2,2,2,2,2,2,2,2
"BRA008203","BRA008203","BRA008203",0.0745846537102309,-0.603171334898942,NA,"","BRA008203",2,2,2,2,2,2,2,2,2,2,2,2,2.65812560756292,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA008288","BRA008288","BRA008288",0.0495752419941288,0.144884400887867,NA,"","BRA008288",2,2,2,2,2,2,2,2,2.46906087865869,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA008311","BRA008311","BRA008311",0.0249553382260341,0.0872305272143723,NA,"","BRA008311",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA008596","BRA008596","BRA008596",0.0247647456038174,-0.598861722422016,NA,"","BRA008596",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA008828","BRA008828","BRA008828",0.0745846537102309,-0.603171334898942,NA,"","BRA008828",2,2,2,2,2,2,2,2,2,2,2,2,2.65812560756292,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA008899","BRA008899","BRA008899",0.0247647456038174,-0.598861722422016,NA,"","BRA008899",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA009092","BRA009092","BRA009092",0.0852708111535385,0.153354747942097,NA,"","BRA009092",2,2,2,2.73192072773496,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA009160","BRA009160","BRA009160",0.0745846537102309,-0.603171334898942,NA,"","BRA009160",2,2,2,2,2,2,2,2,2,2,2,2,2.65812560756292,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA009223","BRA009223","BRA009223",0.0249553382260341,0.0872305272143723,NA,"","BRA009223",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA009316","BRA009316","BRA009316",0.0247647456038174,-0.598861722422016,NA,"","BRA009316",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA009365","BRA009365","BRA009365",0.0221627324061909,0.0640072011095048,NA,"","BRA009365",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.22867855517228,2,2,2,2
"BRA009799","BRA009799","BRA009799",0.0745846537102309,-0.603171334898942,NA,"","BRA009799",2,2,2,2,2,2,2,2,2,2,2,2,2.65812560756292,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA009820","BRA009820","BRA009820",0.0413581426939606,0.130290696960647,NA,"","BRA009820",2,2,2.40111227660181,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA010001","BRA010001","BRA010001",0.0247647456038174,-0.598861722422016,NA,"","BRA010001",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA010081","BRA010081","BRA010081",0.0655419990296917,-0.603171334898942,NA,"","BRA010081",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.59258906426581,2,2,2,2,2,2,2
"BRA010204","BRA010204","BRA010204",0.0655419990296917,-0.603171334898942,NA,"","BRA010204",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.59258906426581,2,2,2,2,2,2,2
"BRA010208","BRA010208","BRA010208",0.0247647456038174,-0.598861722422016,NA,"","BRA010208",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA010229","BRA010229","BRA010229",0.0221627324061909,0.0640072011095048,NA,"","BRA010229",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.22867855517228,2,2,2,2
"BRA010281","BRA010281","BRA010281",0.0815915315608054,-0.603171334898942,NA,"","BRA010281",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.70693661119905,2,2,2,2,2,2,2,2
"BRA010331","BRA010331","BRA010331",0.0521137805679482,-0.694651054691877,NA,"","BRA010331",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.48942147225517,2
"BRA010747","BRA010747","BRA010747",0.0761435767585847,0.153354747942097,NA,"","BRA010747",2,2.66912903887217,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA010811","BRA010811","BRA010811",0.0745846537102309,-0.603171334898942,NA,"","BRA010811",2,2,2,2,2,2,2,2,2,2,2,2,2.65812560756292,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA010855","BRA010855","BRA010855",0.0522726361914062,-0.694651054691877,NA,"","BRA010855",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.49068608610527,2,2
"BRA010955","BRA010955","BRA010955",0.0221627324061909,0.0640072011095048,NA,"","BRA010955",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.22867855517228,2,2,2,2
"BRA011532","BRA011532","BRA011532",0.0247647456038174,-0.598861722422016,NA,"","BRA011532",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA011903","BRA011903","BRA011903",0.0866757111549084,0.153354747942098,NA,"","BRA011903",2.74134769260503,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA011989","BRA011989","BRA011989",0.0892273182829294,0.115559625496739,NA,"","BRA011989",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.75831317036626,2,2,2
"BRA011998","BRA011998","BRA011998",0.0495752419941288,0.144884400887867,NA,"","BRA011998",2,2,2,2,2,2,2,2,2.46906087865869,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA012587","BRA012587","BRA012587",0.0432936861102243,-0.569588719248721,NA,"","BRA012587",2,2,2,2,2,2,2,2.41740813537075,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA012757","BRA012757","BRA012757",0.0247647456038174,-0.598861722422016,NA,"","BRA012757",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA012937","BRA012937","BRA012937",0.0249553382260341,0.0872305272143723,NA,"","BRA012937",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA013129","BRA013129","BRA013129",0.0221627324061909,0.0640072011095048,NA,"","BRA013129",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.22867855517228,2,2,2,2
"BRA013254","BRA013254","BRA013254",0.0598909778204241,-0.603171334898942,NA,"","BRA013254",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.55006836685214,2,2,2,2,2,2,2,2,2,2
"BRA013276","BRA013276","BRA013276",0.109611085147294,-0.623411611953579,NA,"","BRA013276",2,2,2,2,2.88712430948756,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA013337","BRA013337","BRA013337",0.109611085147294,-0.623411611953579,NA,"","BRA013337",2,2,2,2,2.88712430948756,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA013373","BRA013373","BRA013373",0.0379220969373944,0.13112491537293,NA,"","BRA013373",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.37172194207043,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA013463","BRA013463","BRA013463",0.0655419990296917,-0.603171334898942,NA,"","BRA013463",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.59258906426581,2,2,2,2,2,2,2
"BRA013559","BRA013559","BRA013559",0.0413581426939606,0.130290696960647,NA,"","BRA013559",2,2,2.40111227660181,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA013629","BRA013629","BRA013629",0.0655419990296917,-0.603171334898942,NA,"","BRA013629",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.59258906426581,2,2,2,2,2,2,2
"BRA013687","BRA013687","BRA013687",0.0221627324061909,0.0640072011095048,NA,"","BRA013687",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.22867855517228,2,2,2,2
"BRA013791","BRA013791","BRA013791",0.0249553382260341,0.0872305272143723,NA,"","BRA013791",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA014090","BRA014090","BRA014090",0.0249553382260341,0.0872305272143723,NA,"","BRA014090",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA014114","BRA014114","BRA014114",0.0221627324061909,0.0640072011095048,NA,"","BRA014114",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.22867855517228,2,2,2,2
"BRA014188","BRA014188","BRA014188",0.0521137805679482,-0.694651054691877,NA,"","BRA014188",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.48942147225517,2
"BRA014323","BRA014323","BRA014323",0.0521137805679482,-0.694651054691877,NA,"","BRA014323",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.48942147225517,2
"BRA014407","BRA014407","BRA014407",0.0221627324061909,0.0640072011095048,NA,"","BRA014407",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.22867855517228,2,2,2,2
"BRA014588","BRA014588","BRA014588",0.0247647456038174,-0.598861722422016,NA,"","BRA014588",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA014597","BRA014597","BRA014597",0.0852708111535385,0.153354747942097,NA,"","BRA014597",2,2,2,2.73192072773496,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA014660","BRA014660","BRA014660",0.0892273182829294,0.115559625496739,NA,"","BRA014660",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.75831317036626,2,2,2
"BRA014661","BRA014661","BRA014661",0.0745846537102309,-0.603171334898942,NA,"","BRA014661",2,2,2,2,2,2,2,2,2,2,2,2,2.65812560756292,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA014780","BRA014780","BRA014780",0.0247647456038174,-0.598861722422016,NA,"","BRA014780",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA015252","BRA015252","BRA015252",0.0655419990296917,-0.603171334898942,NA,"","BRA015252",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.59258906426581,2,2,2,2,2,2,2
"BRA015580","BRA015580","BRA015580",0.0221627324061909,0.0640072011095048,NA,"","BRA015580",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.22867855517228,2,2,2,2
"BRA015622","BRA015622","BRA015622",0.0892273182829294,0.115559625496739,NA,"","BRA015622",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.75831317036626,2,2,2
"BRA015673","BRA015673","BRA015673",0.0247647456038174,-0.598861722422016,NA,"","BRA015673",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA015869","BRA015869","BRA015869",0.0761435767585847,0.153354747942097,NA,"","BRA015869",2,2.66912903887217,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA015904","BRA015904","BRA015904",0.0249553382260341,0.0872305272143723,NA,"","BRA015904",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA015930","BRA015930","BRA015930",0.0655419990296917,-0.603171334898942,NA,"","BRA015930",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.59258906426581,2,2,2,2,2,2,2
"BRA016097","BRA016097","BRA016097",0.0247647456038174,-0.598861722422016,NA,"","BRA016097",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA016157","BRA016157","BRA016157",0.0521137805679482,-0.694651054691877,NA,"","BRA016157",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.48942147225517,2
"BRA016180","BRA016180","BRA016180",0.0629441286813896,0.144884400887867,NA,"","BRA016180",2,2,2,2,2,2,2,2,2,2.57319708467713,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA016323","BRA016323","BRA016323",0.0522726361914062,-0.694651054691877,NA,"","BRA016323",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.49068608610527,2,2
"BRA016515","BRA016515","BRA016515",0.0249553382260341,0.0872305272143723,NA,"","BRA016515",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA016575","BRA016575","BRA016575",0.0745846537102309,-0.603171334898942,NA,"","BRA016575",2,2,2,2,2,2,2,2,2,2,2,2,2.65812560756292,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA016724","BRA016724","BRA016724",0.0701636469647183,0.152853758474009,NA,"","BRA016724",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.62645620500018,2,2,2,2,2,2,2,2,2,2,2,2
"BRA016849","BRA016849","BRA016849",0.0221627324061909,0.0640072011095048,NA,"","BRA016849",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.22867855517228,2,2,2,2
"BRA016899","BRA016899","BRA016899",0.0247647456038174,-0.598861722422016,NA,"","BRA016899",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA016907","BRA016907","BRA016907",0.0247647456038174,-0.598861722422016,NA,"","BRA016907",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA016909","BRA016909","BRA016909",0.0379220969373944,0.13112491537293,NA,"","BRA016909",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.37172194207043,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA016970","BRA016970","BRA016970",0.0432936861102243,-0.569588719248721,NA,"","BRA016970",2,2,2,2,2,2,2,2.41740813537075,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA017088","BRA017088","BRA017088",0.0432936861102243,-0.569588719248721,NA,"","BRA017088",2,2,2,2,2,2,2,2.41740813537075,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA017123","BRA017123","BRA017123",0.126657414058119,-0.603171334898942,NA,"","BRA017123",2,2,2,2,2,2,2,2,2,2,2,2,2,2.98666210357859,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA017295","BRA017295","BRA017295",0.0727120482917916,-0.603171334898942,NA,"","BRA017295",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.64479617372411,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA017369","BRA017369","BRA017369",0.0726917316552069,-0.623411611953579,NA,"","BRA017369",2,2,2,2,2,2,2.6446508799741,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA017447","BRA017447","BRA017447",0.0221627324061909,0.0640072011095048,NA,"","BRA017447",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.22867855517228,2,2,2,2
"BRA017474","BRA017474","BRA017474",0.0379220969373944,0.13112491537293,NA,"","BRA017474",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.37172194207043,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA017531","BRA017531","BRA017531",0.0249553382260341,0.0872305272143723,NA,"","BRA017531",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA017543","BRA017543","BRA017543",0.0629441286813896,0.144884400887867,NA,"","BRA017543",2,2,2,2,2,2,2,2,2,2.57319708467713,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA018139","BRA018139","BRA018139",0.0655419990296917,-0.603171334898942,NA,"","BRA018139",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.59258906426581,2,2,2,2,2,2,2
"BRA018164","BRA018164","BRA018164",0.0249553382260341,0.0872305272143723,NA,"","BRA018164",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA018213","BRA018213","BRA018213",0.0221627324061909,0.0640072011095048,NA,"","BRA018213",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.22867855517228,2,2,2,2
"BRA018550","BRA018550","BRA018550",0.0249553382260341,0.0872305272143723,NA,"","BRA018550",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2,2,2,2,2
"BRA018655","BRA018655","BRA018655",0.0681482364983739,0.152853758474009,NA,"","BRA018655",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.6117850603736,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA018829","BRA018829","BRA018829",0.0413581426939606,0.130290696960647,NA,"","BRA018829",2,2,2.40111227660181,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA018972","BRA018972","BRA018972",0.0247647456038174,-0.598861722422016,NA,"","BRA018972",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
"BRA019500","BRA019500","BRA019500",0.0247647456038174,-0.598861722422016,NA,"","BRA019500",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25329561194005
