pathway_id	ncbi_gene_id
brp01110	103843392
brp01110	103843402
brp01110	103843406
brp01110	103843407
brp01110	103843456
brp01110	103843494
brp01110	103843574
brp01110	103843595
brp01110	103843616
brp01110	103843617
brp01110	103843619
brp01110	103843696
brp01110	103843711
brp01110	103843771
brp01110	103843773
brp01110	103843800
brp01110	103843834
brp01110	103843901
brp01110	103843922
brp01110	103843945
brp01110	103843947
brp01110	103843966
brp01110	103843977
brp01110	103844032
brp01110	103844042
brp01110	103844046
brp01110	103844048
brp01110	103844049
brp01110	103844077
brp01110	103844106
brp01110	103844153
brp01110	103844155
brp01110	103844156
brp01110	103844165
brp01110	103844166
brp01110	103844184
brp01110	103844199
brp01110	103844235
brp01110	103844249
brp01110	103844258
brp01110	103844277
brp01110	103844489
brp01110	103844502
brp01110	103844518
brp01110	103844557
brp01110	103844588
brp01110	103844589
brp01110	103844594
brp01110	103844622
brp01110	103844626
brp01110	103844651
brp01110	103844663
brp01110	103844672
brp01110	103844688
brp01110	103844746
brp01110	103844792
brp01110	103844876
brp01110	103844878
brp01110	103844881
brp01110	103844906
brp01110	103844910
brp01110	103844934
brp01110	103844946
brp01110	103844953
brp01110	103844973
brp01110	103844978
brp01110	103845041
brp01110	103845044
brp01110	103845077
brp01110	103845096
brp01110	103845103
brp01110	103845106
brp01110	103845129
brp01110	103845139
brp01110	103845167
brp01110	103845172
brp01110	103845181
brp01110	103845220
brp01110	103845287
brp01110	103845304
brp01110	103845308
brp01110	103845309
brp01110	103845454
brp01110	103845465
brp01110	103845467
brp01110	103845475
brp01110	103845477
brp01110	103845522
brp01110	103845536
brp01110	103845537
brp01110	103845550
brp01110	103845596
brp01110	103845623
brp01110	103845624
brp01110	103845641
brp01110	103845691
brp01110	103845713
brp01110	103845714
brp01110	103845715
brp01110	103845742
brp01110	103845753
brp01110	103845771
brp01110	103845790
brp01110	103845798
brp01110	103845814
brp01110	103845846
brp01110	103845856
brp01110	103845857
brp01110	103845884
brp01110	103845887
brp01110	103845964
brp01110	103845967
brp01110	103845974
brp01110	103845992
brp01110	103846031
brp01110	103846036
brp01110	103846046
brp01110	103846141
brp01110	103846253
brp01110	103846262
brp01110	103846291
brp01110	103846297
brp01110	103846320
brp01110	103846355
brp01110	103846371
brp01110	103846406
brp01110	103846420
brp01110	103846434
brp01110	103846437
brp01110	103846455
brp01110	103846487
brp01110	103846503
brp01110	103846507
brp01110	103846527
brp01110	103846553
brp01110	103846575
brp01110	103846584
brp01110	103846601
brp01110	103846681
brp01110	103846688
brp01110	103846726
brp01110	103846769
brp01110	103846802
brp01110	103846819
brp01110	103846836
brp01110	103846879
brp01110	103846880
brp01110	103846887
brp01110	103846910
brp01110	103846914
brp01110	103846928
brp01110	103846929
brp01110	103846950
brp01110	103846954
brp01110	103847010
brp01110	103847012
brp01110	103847037
brp01110	103847081
brp01110	103847118
brp01110	103847126
brp01110	103847127
brp01110	103847135
brp01110	103847145
brp01110	103847149
brp01110	103847171
brp01110	103847177
brp01110	103847188
brp01110	103847217
brp01110	103847220
brp01110	103847221
brp01110	103847223
brp01110	103847238
brp01110	103847245
brp01110	103847250
brp01110	103847281
brp01110	103847336
brp01110	103847368
brp01110	103847372
brp01110	103847393
brp01110	103847421
brp01110	103847496
brp01110	103847532
brp01110	103847601
brp01110	103847604
brp01110	103847645
brp01110	103847701
brp01110	103847714
brp01110	103847719
brp01110	103847721
brp01110	103847839
brp01110	103847911
brp01110	103847925
brp01110	103847964
brp01110	103848085
brp01110	103848186
brp01110	103848200
brp01110	103848201
brp01110	103848211
brp01110	103848377
brp01110	103848451
brp01110	103848452
brp01110	103848557
brp01110	103848641
brp01110	103848739
brp01110	103848747
brp01110	103848761
brp01110	103848834
brp01110	103848843
brp01110	103848893
brp01110	103848910
brp01110	103848938
brp01110	103849095
brp01110	103849110
brp01110	103849145
brp01110	103849152
brp01110	103849160
brp01110	103849163
brp01110	103849168
brp01110	103849205
brp01110	103849258
brp01110	103849293
brp01110	103849374
brp01110	103849456
brp01110	103849483
brp01110	103849526
brp01110	103849591
brp01110	103849627
brp01110	103849660
brp01110	103849710
brp01110	103849713
brp01110	103849720
brp01110	103849863
brp01110	103849909
brp01110	103849983
brp01110	103850012
brp01110	103850028
brp01110	103850055
brp01110	103850057
brp01110	103850112
brp01110	103850119
brp01110	103850131
brp01110	103850146
brp01110	103850153
brp01110	103850170
brp01110	103850186
brp01110	103850190
brp01110	103850195
brp01110	103850209
brp01110	103850273
brp01110	103850274
brp01110	103850276
brp01110	103850280
brp01110	103850294
brp01110	103850336
brp01110	103850366
brp01110	103850370
brp01110	103850371
brp01110	103850396
brp01110	103850421
brp01110	103850424
brp01110	103850485
brp01110	103850517
brp01110	103850518
brp01110	103850528
brp01110	103850550
brp01110	103850577
brp01110	103850580
brp01110	103850592
brp01110	103850594
brp01110	103850607
brp01110	103850646
brp01110	103850671
brp01110	103850687
brp01110	103850689
brp01110	103850827
brp01110	103850857
brp01110	103850860
brp01110	103850867
brp01110	103850885
brp01110	103850891
brp01110	103850907
brp01110	103850917
brp01110	103850918
brp01110	103850927
brp01110	103850973
brp01110	103851010
brp01110	103851027
brp01110	103851035
brp01110	103851039
brp01110	103851053
brp01110	103851079
brp01110	103851090
brp01110	103851100
brp01110	103851131
brp01110	103851137
brp01110	103851145
brp01110	103851201
brp01110	103851202
brp01110	103851217
brp01110	103851253
brp01110	103851283
brp01110	103851308
brp01110	103851309
brp01110	103851320
brp01110	103851339
brp01110	103851376
brp01110	103851390
brp01110	103851408
brp01110	103851433
brp01110	103851441
brp01110	103851446
brp01110	103851454
brp01110	103851552
brp01110	103851554
brp01110	103851620
brp01110	103851622
brp01110	103851623
brp01110	103851624
brp01110	103851632
brp01110	103851641
brp01110	103851685
brp01110	103851719
brp01110	103851815
brp01110	103851850
brp01110	103851882
brp01110	103851883
brp01110	103851884
brp01110	103851903
brp01110	103851907
brp01110	103851914
brp01110	103851930
brp01110	103851957
brp01110	103851985
brp01110	103852000
brp01110	103852049
brp01110	103852054
brp01110	103852067
brp01110	103852125
brp01110	103852126
brp01110	103852148
brp01110	103852169
brp01110	103852176
brp01110	103852208
brp01110	103852304
brp01110	103852316
brp01110	103852318
brp01110	103852367
brp01110	103852368
brp01110	103852369
brp01110	103852372
brp01110	103852374
brp01110	103852410
brp01110	103852421
brp01110	103852437
brp01110	103852438
brp01110	103852484
brp01110	103852514
brp01110	103852534
brp01110	103852540
brp01110	103852564
brp01110	103852593
brp01110	103852641
brp01110	103852702
brp01110	103852706
brp01110	103852737
brp01110	103852752
brp01110	103852787
brp01110	103852803
brp01110	103852812
brp01110	103852822
brp01110	103852857
brp01110	103852873
brp01110	103852874
brp01110	103852875
brp01110	103852877
brp01110	103852881
brp01110	103852907
brp01110	103852920
brp01110	103852926
brp01110	103852928
brp01110	103852995
brp01110	103853029
brp01110	103853040
brp01110	103853058
brp01110	103853067
brp01110	103853072
brp01110	103853105
brp01110	103853109
brp01110	103853121
brp01110	103853125
brp01110	103853128
brp01110	103853134
brp01110	103853196
brp01110	103853201
brp01110	103853212
brp01110	103853214
brp01110	103853233
brp01110	103853240
brp01110	103853243
brp01110	103853244
brp01110	103853254
brp01110	103853260
brp01110	103853266
brp01110	103853267
brp01110	103853269
brp01110	103853294
brp01110	103853306
brp01110	103853313
brp01110	103853322
brp01110	103853404
brp01110	103853483
brp01110	103853500
brp01110	103853506
brp01110	103853542
brp01110	103853568
brp01110	103853626
brp01110	103853629
brp01110	103853670
brp01110	103853745
brp01110	103853765
brp01110	103853791
brp01110	103853837
brp01110	103853878
brp01110	103853925
brp01110	103853939
brp01110	103853940
brp01110	103853988
brp01110	103853991
brp01110	103854027
brp01110	103854087
brp01110	103854138
brp01110	103854203
brp01110	103854232
brp01110	103854239
brp01110	103854251
brp01110	103854257
brp01110	103854285
brp01110	103854286
brp01110	103854289
brp01110	103854363
brp01110	103854450
brp01110	103854474
brp01110	103854484
brp01110	103854501
brp01110	103854526
brp01110	103854548
brp01110	103854565
brp01110	103854573
brp01110	103854601
brp01110	103854620
brp01110	103854642
brp01110	103854657
brp01110	103854666
brp01110	103854720
brp01110	103854757
brp01110	103854764
brp01110	103854788
brp01110	103854873
brp01110	103854874
brp01110	103854876
brp01110	103854915
brp01110	103855040
brp01110	103855056
brp01110	103855057
brp01110	103855145
brp01110	103855151
brp01110	103855162
brp01110	103855163
brp01110	103855165
brp01110	103855205
brp01110	103855211
brp01110	103855214
brp01110	103855227
brp01110	103855228
brp01110	103855280
brp01110	103855282
brp01110	103855313
brp01110	103855315
brp01110	103855328
brp01110	103855408
brp01110	103855432
brp01110	103855482
brp01110	103855549
brp01110	103855592
brp01110	103855594
brp01110	103855599
brp01110	103855623
brp01110	103855629
brp01110	103855637
brp01110	103855638
brp01110	103855751
brp01110	103855763
brp01110	103855770
brp01110	103855774
brp01110	103855776
brp01110	103855777
brp01110	103855796
brp01110	103855804
brp01110	103855815
brp01110	103855850
brp01110	103855856
brp01110	103855870
brp01110	103855902
brp01110	103855915
brp01110	103855926
brp01110	103855942
brp01110	103855945
brp01110	103856000
brp01110	103856014
brp01110	103856025
brp01110	103856028
brp01110	103856040
brp01110	103856056
brp01110	103856082
brp01110	103856088
brp01110	103856099
brp01110	103856116
brp01110	103856142
brp01110	103856193
brp01110	103856195
brp01110	103856237
brp01110	103856241
brp01110	103856242
brp01110	103856243
brp01110	103856252
brp01110	103856262
brp01110	103856267
brp01110	103856274
brp01110	103856341
brp01110	103856350
brp01110	103856372
brp01110	103856414
brp01110	103856423
brp01110	103856448
brp01110	103856465
brp01110	103856474
brp01110	103856476
brp01110	103856516
brp01110	103856565
brp01110	103856643
brp01110	103856674
brp01110	103856695
brp01110	103856727
brp01110	103856729
brp01110	103856731
brp01110	103856737
brp01110	103856758
brp01110	103856761
brp01110	103856778
brp01110	103856800
brp01110	103856808
brp01110	103856870
brp01110	103856882
brp01110	103856907
brp01110	103856913
brp01110	103856933
brp01110	103856993
brp01110	103856996
brp01110	103857007
brp01110	103857041
brp01110	103857048
brp01110	103857055
brp01110	103857079
brp01110	103857084
brp01110	103857159
brp01110	103857166
brp01110	103857264
brp01110	103857276
brp01110	103857280
brp01110	103857322
brp01110	103857323
brp01110	103857369
brp01110	103857401
brp01110	103857473
brp01110	103857539
brp01110	103857558
brp01110	103857577
brp01110	103857580
brp01110	103857590
brp01110	103857608
brp01110	103857612
brp01110	103857613
brp01110	103857629
brp01110	103857637
brp01110	103857638
brp01110	103857639
brp01110	103857642
brp01110	103857670
brp01110	103857700
brp01110	103857727
brp01110	103857728
brp01110	103857732
brp01110	103857735
brp01110	103857757
brp01110	103857769
brp01110	103857778
brp01110	103857780
brp01110	103857781
brp01110	103857833
brp01110	103857839
brp01110	103857842
brp01110	103857865
brp01110	103857881
brp01110	103857883
brp01110	103857940
brp01110	103857960
brp01110	103857984
brp01110	103857986
brp01110	103857987
brp01110	103858017
brp01110	103858046
brp01110	103858107
brp01110	103858112
brp01110	103858114
brp01110	103858130
brp01110	103858158
brp01110	103858170
brp01110	103858193
brp01110	103858221
brp01110	103858251
brp01110	103858255
brp01110	103858269
brp01110	103858277
brp01110	103858362
brp01110	103858373
brp01110	103858386
brp01110	103858450
brp01110	103858451
brp01110	103858466
brp01110	103858470
brp01110	103858497
brp01110	103858505
brp01110	103858523
brp01110	103858555
brp01110	103858576
brp01110	103858582
brp01110	103858610
brp01110	103858612
brp01110	103858788
brp01110	103858801
brp01110	103858848
brp01110	103858857
brp01110	103858865
brp01110	103858887
brp01110	103858904
brp01110	103858924
brp01110	103858929
brp01110	103858959
brp01110	103858971
brp01110	103858974
brp01110	103858975
brp01110	103858983
brp01110	103859007
brp01110	103859011
brp01110	103859021
brp01110	103859068
brp01110	103859070
brp01110	103859154
brp01110	103859168
brp01110	103859185
brp01110	103859186
brp01110	103859221
brp01110	103859235
brp01110	103859270
brp01110	103859306
brp01110	103859309
brp01110	103859327
brp01110	103859421
brp01110	103859429
brp01110	103859466
brp01110	103859475
brp01110	103859513
brp01110	103859525
brp01110	103859549
brp01110	103859555
brp01110	103859574
brp01110	103859575
brp01110	103859576
brp01110	103859579
brp01110	103859651
brp01110	103859689
brp01110	103859706
brp01110	103859729
brp01110	103859746
brp01110	103859798
brp01110	103859803
brp01110	103859810
brp01110	103859824
brp01110	103859886
brp01110	103859897
brp01110	103859898
brp01110	103859911
brp01110	103859922
brp01110	103859939
brp01110	103859979
brp01110	103859981
brp01110	103859986
brp01110	103860025
brp01110	103860041
brp01110	103860094
brp01110	103860100
brp01110	103860163
brp01110	103860208
brp01110	103860261
brp01110	103860272
brp01110	103860298
brp01110	103860313
brp01110	103860340
brp01110	103860345
brp01110	103860353
brp01110	103860354
brp01110	103860355
brp01110	103860370
brp01110	103860421
brp01110	103860424
brp01110	103860447
brp01110	103860469
brp01110	103860515
brp01110	103860537
brp01110	103860538
brp01110	103860590
brp01110	103860608
brp01110	103860626
brp01110	103860657
brp01110	103860711
brp01110	103860746
brp01110	103860780
brp01110	103860784
brp01110	103860785
brp01110	103860788
brp01110	103860794
brp01110	103860832
brp01110	103860839
brp01110	103860894
brp01110	103860895
brp01110	103860904
brp01110	103860932
brp01110	103860941
brp01110	103860949
brp01110	103860984
brp01110	103860985
brp01110	103860993
brp01110	103860994
brp01110	103861043
brp01110	103861062
brp01110	103861095
brp01110	103861112
brp01110	103861222
brp01110	103861250
brp01110	103861251
brp01110	103861317
brp01110	103861340
brp01110	103861341
brp01110	103861346
brp01110	103861359
brp01110	103861360
brp01110	103861392
brp01110	103861413
brp01110	103861424
brp01110	103861434
brp01110	103861458
brp01110	103861499
brp01110	103861509
brp01110	103861527
brp01110	103861529
brp01110	103861559
brp01110	103861586
brp01110	103861593
brp01110	103861601
brp01110	103861603
brp01110	103861616
brp01110	103861660
brp01110	103861669
brp01110	103861672
brp01110	103861694
brp01110	103861701
brp01110	103861716
brp01110	103861810
brp01110	103861830
brp01110	103861864
brp01110	103861898
brp01110	103861901
brp01110	103861933
brp01110	103861976
brp01110	103861979
brp01110	103861980
brp01110	103862015
brp01110	103862102
brp01110	103862197
brp01110	103862211
brp01110	103862218
brp01110	103862234
brp01110	103862236
brp01110	103862253
brp01110	103862317
brp01110	103862328
brp01110	103862330
brp01110	103862332
brp01110	103862344
brp01110	103862364
brp01110	103862369
brp01110	103862389
brp01110	103862393
brp01110	103862394
brp01110	103862436
brp01110	103862460
brp01110	103862462
brp01110	103862467
brp01110	103862471
brp01110	103862473
brp01110	103862494
brp01110	103862568
brp01110	103862585
brp01110	103862605
brp01110	103862621
brp01110	103862653
brp01110	103862713
brp01110	103862723
brp01110	103862771
brp01110	103862779
brp01110	103862824
brp01110	103862836
brp01110	103862855
brp01110	103862864
brp01110	103862873
brp01110	103862886
brp01110	103862905
brp01110	103862906
brp01110	103862908
brp01110	103862913
brp01110	103862931
brp01110	103862944
brp01110	103862961
brp01110	103862970
brp01110	103863035
brp01110	103863039
brp01110	103863064
brp01110	103863090
brp01110	103863147
brp01110	103863161
brp01110	103863163
brp01110	103863185
brp01110	103863201
brp01110	103863242
brp01110	103863245
brp01110	103863263
brp01110	103863433
brp01110	103863442
brp01110	103863452
brp01110	103863471
brp01110	103863477
brp01110	103863546
brp01110	103863556
brp01110	103863581
brp01110	103863599
brp01110	103863631
brp01110	103863639
brp01110	103863644
brp01110	103863671
brp01110	103863685
brp01110	103863734
brp01110	103863748
brp01110	103863759
brp01110	103863779
brp01110	103863782
brp01110	103863784
brp01110	103863791
brp01110	103863798
brp01110	103863825
brp01110	103863841
brp01110	103863954
brp01110	103863970
brp01110	103864004
brp01110	103864010
brp01110	103864030
brp01110	103864056
brp01110	103864104
brp01110	103864160
brp01110	103864163
brp01110	103864167
brp01110	103864220
brp01110	103864229
brp01110	103864245
brp01110	103864252
brp01110	103864267
brp01110	103864283
brp01110	103864286
brp01110	103864307
brp01110	103864328
brp01110	103864334
brp01110	103864337
brp01110	103864341
brp01110	103864346
brp01110	103864390
brp01110	103864396
brp01110	103864397
brp01110	103864722
brp01110	103864755
brp01110	103864782
brp01110	103864799
brp01110	103864806
brp01110	103864845
brp01110	103864874
brp01110	103864907
brp01110	103864953
brp01110	103864954
brp01110	103864955
brp01110	103864957
brp01110	103864958
brp01110	103864959
brp01110	103864961
brp01110	103864962
brp01110	103864964
brp01110	103864965
brp01110	103865021
brp01110	103865042
brp01110	103865043
brp01110	103865085
brp01110	103865090
brp01110	103865158
brp01110	103865244
brp01110	103865343
brp01110	103865345
brp01110	103865354
brp01110	103865433
brp01110	103865486
brp01110	103865521
brp01110	103865540
brp01110	103865548
brp01110	103865552
brp01110	103865557
brp01110	103865558
brp01110	103865564
brp01110	103865574
brp01110	103865578
brp01110	103865584
brp01110	103865603
brp01110	103865611
brp01110	103865622
brp01110	103865624
brp01110	103865625
brp01110	103865646
brp01110	103865652
brp01110	103865659
brp01110	103865666
brp01110	103865667
brp01110	103865668
brp01110	103865714
brp01110	103865715
brp01110	103865716
brp01110	103865745
brp01110	103865746
brp01110	103865812
brp01110	103865827
brp01110	103865842
brp01110	103865848
brp01110	103865888
brp01110	103865890
brp01110	103865912
brp01110	103865940
brp01110	103865952
brp01110	103865968
brp01110	103865989
brp01110	103866006
brp01110	103866074
brp01110	103866104
brp01110	103866117
brp01110	103866118
brp01110	103866133
brp01110	103866139
brp01110	103866140
brp01110	103866141
brp01110	103866143
brp01110	103866145
brp01110	103866186
brp01110	103866199
brp01110	103866210
brp01110	103866239
brp01110	103866247
brp01110	103866271
brp01110	103866289
brp01110	103866371
brp01110	103866440
brp01110	103866471
brp01110	103866522
brp01110	103866523
brp01110	103866566
brp01110	103866569
brp01110	103866590
brp01110	103866666
brp01110	103866673
brp01110	103866694
brp01110	103866695
brp01110	103866702
brp01110	103866715
brp01110	103866743
brp01110	103866797
brp01110	103866798
brp01110	103866799
brp01110	103866801
brp01110	103866802
brp01110	103866803
brp01110	103866804
brp01110	103866807
brp01110	103866837
brp01110	103866871
brp01110	103866894
brp01110	103866923
brp01110	103866930
brp01110	103866981
brp01110	103866998
brp01110	103867010
brp01110	103867013
brp01110	103867057
brp01110	103867109
brp01110	103867125
brp01110	103867137
brp01110	103867140
brp01110	103867160
brp01110	103867161
brp01110	103867162
brp01110	103867170
brp01110	103867192
brp01110	103867199
brp01110	103867229
brp01110	103867247
brp01110	103867252
brp01110	103867254
brp01110	103867256
brp01110	103867257
brp01110	103867274
brp01110	103867285
brp01110	103867302
brp01110	103867363
brp01110	103867369
brp01110	103867370
brp01110	103867390
brp01110	103867396
brp01110	103867418
brp01110	103867433
brp01110	103867444
brp01110	103867449
brp01110	103867487
brp01110	103867566
brp01110	103867569
brp01110	103867598
brp01110	103867633
brp01110	103867649
brp01110	103867697
brp01110	103867728
brp01110	103867748
brp01110	103867879
brp01110	103867926
brp01110	103867954
brp01110	103867972
brp01110	103868025
brp01110	103868038
brp01110	103868044
brp01110	103868046
brp01110	103868050
brp01110	103868062
brp01110	103868078
brp01110	103868121
brp01110	103868123
brp01110	103868133
brp01110	103868215
brp01110	103868256
brp01110	103868260
brp01110	103868301
brp01110	103868313
brp01110	103868315
brp01110	103868361
brp01110	103868374
brp01110	103868431
brp01110	103868444
brp01110	103868452
brp01110	103868492
brp01110	103868505
brp01110	103868514
brp01110	103868556
brp01110	103868568
brp01110	103868569
brp01110	103868578
brp01110	103868594
brp01110	103868622
brp01110	103868633
brp01110	103868667
brp01110	103868682
brp01110	103868693
brp01110	103868698
brp01110	103868699
brp01110	103868729
brp01110	103868818
brp01110	103868905
brp01110	103868913
brp01110	103868926
brp01110	103868958
brp01110	103869013
brp01110	103869038
brp01110	103869051
brp01110	103869052
brp01110	103869053
brp01110	103869054
brp01110	103869056
brp01110	103869084
brp01110	103869151
brp01110	103869163
brp01110	103869174
brp01110	103869185
brp01110	103869195
brp01110	103869196
brp01110	103869197
brp01110	103869246
brp01110	103869258
brp01110	103869284
brp01110	103869295
brp01110	103869322
brp01110	103869351
brp01110	103869365
brp01110	103869418
brp01110	103869425
brp01110	103869453
brp01110	103869474
brp01110	103869518
brp01110	103869593
brp01110	103869607
brp01110	103869626
brp01110	103869648
brp01110	103869654
brp01110	103869701
brp01110	103869716
brp01110	103869727
brp01110	103869734
brp01110	103869850
brp01110	103869877
brp01110	103869933
brp01110	103869973
brp01110	103870018
brp01110	103870025
brp01110	103870027
brp01110	103870046
brp01110	103870064
brp01110	103870081
brp01110	103870093
brp01110	103870095
brp01110	103870101
brp01110	103870109
brp01110	103870149
brp01110	103870188
brp01110	103870196
brp01110	103870212
brp01110	103870225
brp01110	103870288
brp01110	103870290
brp01110	103870296
brp01110	103870350
brp01110	103870473
brp01110	103870475
brp01110	103870482
brp01110	103870493
brp01110	103870516
brp01110	103870527
brp01110	103870537
brp01110	103870559
brp01110	103870611
brp01110	103870644
brp01110	103870648
brp01110	103870717
brp01110	103870719
brp01110	103870727
brp01110	103870742
brp01110	103870763
brp01110	103870764
brp01110	103870807
brp01110	103870831
brp01110	103870867
brp01110	103870884
brp01110	103870894
brp01110	103870907
brp01110	103870908
brp01110	103870909
brp01110	103870917
brp01110	103870918
brp01110	103870949
brp01110	103870956
brp01110	103870957
brp01110	103870978
brp01110	103871006
brp01110	103871013
brp01110	103871055
brp01110	103871058
brp01110	103871061
brp01110	103871139
brp01110	103871191
brp01110	103871211
brp01110	103871215
brp01110	103871325
brp01110	103871335
brp01110	103871346
brp01110	103871365
brp01110	103871469
brp01110	103871476
brp01110	103871484
brp01110	103871492
brp01110	103871500
brp01110	103871503
brp01110	103871521
brp01110	103871539
brp01110	103871596
brp01110	103871599
brp01110	103871606
brp01110	103871652
brp01110	103871753
brp01110	103871761
brp01110	103871785
brp01110	103871787
brp01110	103871796
brp01110	103871853
brp01110	103871859
brp01110	103871863
brp01110	103871912
brp01110	103871918
brp01110	103871924
brp01110	103871927
brp01110	103871931
brp01110	103871977
brp01110	103871988
brp01110	103871990
brp01110	103871992
brp01110	103872021
brp01110	103872022
brp01110	103872037
brp01110	103872038
brp01110	103872054
brp01110	103872056
brp01110	103872117
brp01110	103872118
brp01110	103872153
brp01110	103872154
brp01110	103872160
brp01110	103872206
brp01110	103872253
brp01110	103872275
brp01110	103872284
brp01110	103872302
brp01110	103872340
brp01110	103872350
brp01110	103872395
brp01110	103872420
brp01110	103872425
brp01110	103872429
brp01110	103872485
brp01110	103872487
brp01110	103872491
brp01110	103872547
brp01110	103872613
brp01110	103872656
brp01110	103872665
brp01110	103872693
brp01110	103872738
brp01110	103872742
brp01110	103872765
brp01110	103872768
brp01110	103872801
brp01110	103872807
brp01110	103872839
brp01110	103872841
brp01110	103872849
brp01110	103872850
brp01110	103872883
brp01110	103872977
brp01110	103873033
brp01110	103873035
brp01110	103873062
brp01110	103873086
brp01110	103873087
brp01110	103873127
brp01110	103873165
brp01110	103873180
brp01110	103873188
brp01110	103873204
brp01110	103873232
brp01110	103873244
brp01110	103873252
brp01110	103873256
brp01110	103873269
brp01110	103873275
brp01110	103873279
brp01110	103873312
brp01110	103873479
brp01110	103873557
brp01110	103873584
brp01110	103873609
brp01110	103873613
brp01110	103873656
brp01110	103873747
brp01110	103873752
brp01110	103873768
brp01110	103873769
brp01110	103873770
brp01110	103873777
brp01110	103873784
brp01110	103873805
brp01110	103873809
brp01110	103873823
brp01110	103873829
brp01110	103873830
brp01110	103873831
brp01110	103873853
brp01110	103873862
brp01110	103873925
brp01110	103873937
brp01110	103873941
brp01110	103874006
brp01110	103874008
brp01110	103874014
brp01110	103874018
brp01110	103874054
brp01110	103874067
brp01110	103874110
brp01110	103874115
brp01110	103874126
brp01110	103874166
brp01110	103874187
brp01110	103874203
brp01110	103874257
brp01110	103874275
brp01110	103874288
brp01110	103874297
brp01110	103874309
brp01110	103874310
brp01110	103874311
brp01110	103874312
brp01110	103874314
brp01110	103874376
brp01110	103874391
brp01110	103874399
brp01110	103874435
brp01110	103874594
brp01110	103874656
brp01110	103874719
brp01110	103874743
brp01110	103874746
brp01110	103874749
brp01110	103874765
brp01110	103874772
brp01110	103874784
brp01110	103874805
brp01110	103874909
brp01110	103874936
brp01110	103874937
brp01110	103874945
brp01110	103874993
brp01110	103875007
brp01110	103875021
brp01110	103875050
brp01110	103875063
brp01110	103875079
brp01110	103875081
brp01110	103875095
brp01110	103875118
brp01110	103875146
brp01110	103875156
brp01110	103875224
brp01110	103875228
brp01110	103875231
brp01110	103875271
brp01110	103875308
brp01110	103875335
brp01110	103875341
brp01110	103875347
brp01110	103875348
brp01110	103875352
brp01110	103875369
brp01110	103875391
brp01110	103875422
brp01110	103875438
brp01110	103875454
brp01110	108869154
brp01110	108870355
brp01110	117125636
brp01110	117125650
brp01110	117125925
brp01110	117125990
brp01110	117126194
brp01110	117126611
brp01110	117126758
brp01110	117127887
brp01110	117127968
brp01110	117129780
brp01110	117132429
brp01110	117133689
brp01110	117133757
brp01110	117133897
brp01110	41704059
brp01110	41704060
brp01200	103827594
brp01200	103827616
brp01200	103827804
brp01200	103827896
brp01200	103827942
brp01200	103828073
brp01200	103828089
brp01200	103828176
brp01200	103828225
brp01200	103828238
brp01200	103828269
brp01200	103828273
brp01200	103828609
brp01200	103829082
brp01200	103829227
brp01200	103829276
brp01200	103829330
brp01200	103829344
brp01200	103829348
brp01200	103829418
brp01200	103829420
brp01200	103829568
brp01200	103829929
brp01200	103830012
brp01200	103830026
brp01200	103830157
brp01200	103830182
brp01200	103830238
brp01200	103830260
brp01200	103830405
brp01200	103830434
brp01200	103830478
brp01200	103830479
brp01200	103830635
brp01200	103830855
brp01200	103830950
brp01200	103830991
brp01200	103831074
brp01200	103831222
brp01200	103831554
brp01200	103831592
brp01200	103831657
brp01200	103831877
brp01200	103831878
brp01200	103832230
brp01200	103832426
brp01200	103832491
brp01200	103832507
brp01200	103832545
brp01200	103832677
brp01200	103832683
brp01200	103832773
brp01200	103832793
brp01200	103832872
brp01200	103833143
brp01200	103833148
brp01200	103833307
brp01200	103833476
brp01200	103833575
brp01200	103833647
brp01200	103833678
brp01200	103833691
brp01200	103834139
brp01200	103834215
brp01200	103834292
brp01200	103834369
brp01200	103834426
brp01200	103834557
brp01200	103834589
brp01200	103834825
brp01200	103834926
brp01200	103834945
brp01200	103834946
brp01200	103835052
brp01200	103835059
brp01200	103835074
brp01200	103835152
brp01200	103835237
brp01200	103835415
brp01200	103835561
brp01200	103835672
brp01200	103835700
brp01200	103835714
brp01200	103835788
brp01200	103835892
brp01200	103835943
brp01200	103835961
brp01200	103836104
brp01200	103836204
brp01200	103836205
brp01200	103836310
brp01200	103836338
brp01200	103836474
brp01200	103836475
brp01200	103836575
brp01200	103836908
brp01200	103836911
brp01200	103836988
brp01200	103836989
brp01200	103837056
brp01200	103837242
brp01200	103837317
brp01200	103837318
brp01200	103837499
brp01200	103837563
brp01200	103837633
brp01200	103837635
brp01200	103837641
brp01200	103837712
brp01200	103837784
brp01200	103837814
brp01200	103837888
brp01200	103837987
brp01200	103838043
brp01200	103838225
brp01200	103838252
brp01200	103838288
brp01200	103838363
brp01200	103839144
brp01200	103839215
brp01200	103839246
brp01200	103839286
brp01200	103839353
brp01200	103839507
brp01200	103839509
brp01200	103840005
brp01200	103840158
brp01200	103840164
brp01200	103840194
brp01200	103840432
brp01200	103840598
brp01200	103840701
brp01200	103840754
brp01200	103840779
brp01200	103841125
brp01200	103841225
brp01200	103841229
brp01200	103841316
brp01200	103841487
brp01200	103841749
brp01200	103841750
brp01200	103841853
brp01200	103841917
brp01200	103841966
brp01200	103842047
brp01200	103842267
brp01200	103842270
brp01200	103842288
brp01200	103842310
brp01200	103842537
brp01200	103842552
brp01200	103842798
brp01200	103843012
brp01200	103843039
brp01200	103843050
brp01200	103843097
brp01200	103843121
